DistanceToObstacle,Velocity,ProximityLeft,ProximityRight,Altitude,Class
112.30,43.95,67.62,71.50,-107.05,2,Right
148.91,43.96,84.21,51.60,-107.20,2,Right
51.48,43.98,97.36,33.50,-107.34,1,Right
33.91,44.00,94.53,37.94,-107.49,1,Right
111.29,44.00,13.70,91.65,-107.49,1,Right
116.07,44.02,56.09,21.37,-107.64,1,Right
142.21,44.05,25.72,78.91,-107.79,2,Right
108.10,44.05,69.49,41.92,-107.79,2,Right
106.13,44.06,53.53,22.22,-107.94,1,Right
125.17,44.09,37.69,58.62,-108.09,1,Right
98.19,44.09,18.66,16.31,-108.09,1,Right
149.04,44.11,68.59,58.54,-108.24,1,Right
93.91,44.14,81.47,48.57,-108.39,1,Right
137.28,44.16,81.90,21.78,-108.54,1,Right
56.48,44.16,32.28,97.36,-108.54,1,Right
60.22,44.18,24.41,86.57,-108.70,1,Right
44.99,44.23,11.05,65.95,-109.01,1,Right
113.56,0.05,18.56,29.01,11.00,0,Forward
86.67,0.15,44.14,95.76,11.00,1,Forward
119.90,0.07,99.64,59.90,11.00,1,None
130.94,0.06,61.92,35.60,11.00,1,None
120.32,0.05,37.95,85.10,11.00,1,None
44.51,0.05,15.78,28.73,11.00,1,None
138.56,0.04,86.05,36.94,11.00,1,None
114.85,0.04,48.72,30.15,11.00,1,None
81.26,0.03,59.32,34.39,11.00,1,None
64.97,0.03,78.43,59.71,11.00,1,None
34.91,0.02,58.71,54.46,11.00,1,None
124.92,0.02,16.83,47.33,11.00,1,None
74.77,0.02,46.38,23.13,11.00,1,None
94.45,0.02,31.39,51.85,11.00,1,None
83.88,0.01,45.43,87.07,11.00,1,None
124.12,0.01,65.13,54.56,11.00,1,None
44.46,0.01,32.84,49.54,11.00,1,None
92.05,0.01,77.56,95.20,11.00,1,None
109.08,0.01,79.55,51.85,11.00,1,None
139.72,0.01,76.88,54.52,11.00,1,None
127.72,0.01,49.69,30.09,11.00,1,None
101.78,0.01,84.65,27.99,11.00,1,None
58.86,0.00,75.00,91.63,11.00,1,None
66.40,0.00,84.79,23.43,11.00,1,None
138.39,0.00,46.04,15.55,11.00,1,None
147.39,0.00,12.42,37.06,11.00,1,None
132.98,0.00,55.70,71.49,11.00,1,None
141.63,0.00,45.04,92.50,11.00,1,None
108.25,0.00,97.88,78.45,11.00,1,None
83.02,0.00,22.90,50.51,11.00,1,None
57.99,0.00,69.75,15.88,11.00,1,None
117.74,0.00,31.35,20.42,11.00,1,None
61.77,0.00,73.85,83.58,11.00,1,None
128.05,0.00,26.42,55.80,11.00,1,None
124.22,0.00,71.53,68.24,11.00,1,None
148.08,0.00,19.08,35.57,11.00,1,None
83.65,0.00,74.83,82.57,11.00,1,None
128.24,0.00,14.13,81.06,11.00,1,None
81.48,0.00,82.50,59.12,11.00,1,None
94.68,0.00,84.40,64.03,11.00,1,None
41.45,0.00,25.84,63.36,11.00,1,None
144.89,0.00,80.65,51.95,11.00,1,None
97.15,0.00,40.48,62.15,11.00,1,None
44.53,0.00,82.11,88.13,11.00,1,None
68.71,0.00,22.98,11.13,11.00,1,None
38.79,0.00,77.69,91.91,11.00,1,None
145.57,0.00,30.38,61.11,11.00,1,None
39.74,0.00,15.36,57.91,11.00,1,None
36.49,0.00,36.81,59.24,11.00,1,None
52.23,0.00,80.41,83.79,11.00,1,None
68.58,0.00,40.16,55.67,11.00,1,None
60.00,0.00,39.05,20.68,11.00,1,None
120.83,0.00,81.62,26.09,11.00,1,None
54.94,0.00,56.99,46.60,11.00,1,None
93.37,0.00,62.07,58.59,11.00,1,None
77.37,0.00,62.66,68.58,11.00,1,None
131.99,0.00,41.94,43.43,11.00,1,None
49.46,0.00,13.67,57.02,11.00,1,None
30.92,0.00,71.26,81.39,11.00,1,None
82.91,0.00,61.90,15.98,11.00,1,None
134.10,0.00,38.59,49.07,11.00,1,None
59.08,0.00,94.15,34.53,11.00,1,None
112.50,0.00,55.56,89.29,11.00,1,None
145.86,0.00,90.63,71.71,11.00,1,None
121.84,0.00,14.10,87.84,11.00,1,None
137.65,0.00,61.15,53.28,11.00,1,None
86.82,0.00,15.97,77.95,11.00,1,None
72.48,0.00,16.15,96.38,11.00,1,None
132.31,0.00,92.27,86.05,11.00,1,None
57.55,0.00,86.20,65.04,11.00,1,None
97.45,0.00,14.61,59.62,11.00,1,None
32.65,0.00,29.32,65.43,11.00,1,None
124.79,0.00,27.75,69.49,11.00,1,None
52.79,0.00,83.74,46.04,11.00,1,None
73.26,0.00,32.83,22.52,11.00,1,None
93.08,0.00,68.99,84.02,11.00,1,None
52.96,0.00,87.37,87.86,11.00,1,None
33.14,0.00,81.40,60.63,11.00,1,None
79.37,0.00,94.04,23.88,11.00,1,None
56.50,0.00,55.46,65.91,11.00,1,None
116.59,0.00,67.50,94.60,11.00,1,None
147.69,0.00,86.31,19.06,11.00,1,None
54.90,0.00,73.93,18.27,11.00,1,None
59.88,0.00,69.53,57.02,11.00,1,None
114.37,0.00,50.92,25.82,11.00,1,None
119.47,0.00,31.75,11.62,11.00,1,None
92.51,0.00,95.92,85.99,11.00,1,None
48.26,0.00,68.84,40.16,11.00,1,None
99.11,0.00,70.10,11.60,11.00,1,None
114.77,0.00,29.96,15.78,11.00,1,None
148.19,0.00,67.51,19.43,11.00,1,None
104.28,0.00,21.29,92.52,11.00,1,None
125.26,0.00,87.77,28.28,11.00,1,None
149.75,0.00,63.96,67.94,11.00,1,None
149.53,0.00,98.79,71.01,11.00,1,None
46.58,0.07,69.29,72.73,11.00,1,Forward
135.24,0.10,49.43,27.14,11.00,1,Forward
121.94,0.14,54.32,49.73,11.00,1,Forward
61.70,0.17,23.20,23.50,11.00,1,Forward
103.99,0.21,19.45,21.85,11.00,1,Forward
110.02,0.24,38.54,20.11,11.00,1,Forward
115.98,0.28,57.55,76.78,11.00,1,Forward
97.29,0.31,20.13,34.18,11.00,1,Forward
134.26,0.38,49.74,48.02,11.00,1,Forward
50.64,0.41,80.99,20.36,11.00,1,Forward
89.83,0.45,47.96,17.89,11.00,1,Forward
79.92,0.48,61.39,98.66,11.00,1,Forward
131.56,0.55,95.94,98.45,11.00,1,Forward
140.52,0.58,49.81,52.90,11.00,1,Forward
77.74,0.65,20.64,92.58,11.00,1,Forward
75.86,0.69,41.48,34.45,11.00,1,Forward
43.75,0.72,85.69,88.51,11.00,1,Forward
59.35,0.75,88.17,62.46,11.00,1,Forward
54.97,0.79,21.14,73.42,11.00,1,Forward
118.78,0.82,13.22,40.31,11.00,1,Forward
134.81,0.89,35.46,23.27,11.00,1,Forward
112.78,0.92,36.06,93.96,11.00,1,Forward
83.25,0.95,48.86,45.66,11.00,1,Forward
101.34,0.99,23.67,76.67,11.00,1,Forward
109.13,1.02,74.81,88.76,11.00,1,Forward
127.22,1.05,73.07,25.07,11.00,1,Forward
68.89,1.12,55.12,75.82,11.00,1,Forward
65.63,1.15,38.99,53.03,11.00,1,Forward
138.38,1.21,96.35,87.81,11.00,1,Forward
109.87,1.25,96.43,49.33,11.00,1,Forward
84.65,1.31,20.90,21.46,11.00,1,Forward
53.84,1.34,98.17,97.15,11.00,1,Forward
46.92,1.38,94.13,38.02,11.00,1,Forward
61.43,1.41,54.36,27.29,11.00,1,Forward
39.82,1.47,62.08,64.60,11.00,1,Forward
34.80,1.50,16.97,99.81,11.00,1,Forward
136.66,1.54,74.72,32.78,11.00,1,Forward
134.04,1.57,20.87,51.72,11.00,1,Forward
115.65,1.60,31.78,47.88,11.00,1,Forward
143.64,1.66,36.22,44.37,11.00,1,Forward
104.46,1.70,38.55,69.87,11.00,1,Forward
36.56,1.73,42.51,57.87,11.00,1,Forward
99.08,1.76,64.91,40.09,11.00,1,Forward
54.18,1.79,64.00,19.93,11.00,1,Forward
101.49,1.82,59.56,87.42,11.00,1,Forward
112.21,1.85,29.23,36.31,11.00,1,Forward
72.32,1.88,88.98,41.86,11.00,1,Forward
126.43,1.95,95.73,60.09,11.00,1,Forward
125.03,1.98,45.48,34.37,11.00,1,Forward
143.41,2.01,62.37,85.42,11.00,1,Forward
93.11,2.04,97.76,79.54,11.00,1,Forward
122.83,2.07,83.62,84.45,11.00,1,Forward
51.16,2.10,46.47,72.54,11.00,1,Forward
111.86,2.13,99.63,70.45,11.00,1,Forward
67.24,2.16,78.74,12.75,11.00,1,Forward
35.49,2.22,91.15,99.46,11.00,1,Forward
111.87,2.25,45.81,20.07,11.00,1,Forward
56.87,2.28,19.66,20.78,11.00,1,Forward
98.91,2.34,79.84,54.45,11.00,1,Forward
81.94,2.37,17.31,43.97,11.00,1,Forward
115.83,2.40,25.28,86.07,11.00,1,Forward
107.61,2.47,40.19,32.87,11.00,1,Forward
50.99,2.50,44.00,60.32,11.00,1,Forward
74.19,2.55,40.74,76.22,11.00,1,Forward
143.41,2.58,81.52,31.30,11.00,1,Forward
100.25,2.61,11.12,39.09,11.00,1,Forward
72.86,2.64,28.28,89.04,11.00,1,Forward
113.86,2.67,43.13,95.90,11.00,1,Forward
64.07,2.70,44.05,88.36,11.00,1,Forward
83.35,2.73,63.72,72.64,11.00,1,Forward
44.66,2.79,16.82,31.88,11.00,1,Forward
77.15,2.82,31.51,18.05,11.00,1,Forward
34.05,2.85,97.02,56.93,11.00,1,Forward
40.99,2.91,74.55,86.94,11.00,1,Forward
69.40,2.94,99.21,47.64,11.00,1,Forward
75.88,3.08,42.38,36.41,11.00,1,Forward
139.64,3.00,89.66,34.80,11.00,1,Forward
110.19,2.92,13.26,32.93,11.00,1,Forward
107.43,2.88,87.04,44.26,11.00,1,Forward
50.33,2.80,84.67,58.78,11.00,1,Forward
84.56,2.72,55.22,83.23,11.00,1,Forward
127.32,2.68,74.22,62.82,11.00,1,Forward
142.43,2.64,48.50,62.36,11.00,1,Forward
120.54,2.55,36.97,46.35,11.00,1,Forward
87.46,2.51,19.10,41.21,11.00,1,Forward
51.16,2.47,14.69,49.59,11.00,1,Forward
110.26,2.40,16.15,49.25,11.00,1,Forward
101.30,2.36,92.95,49.57,11.00,1,Forward
33.91,2.32,35.96,76.09,11.00,1,Forward
116.58,2.28,23.60,47.23,11.00,1,Forward
60.78,2.24,60.62,84.08,11.00,1,Forward
140.45,2.20,32.28,12.71,11.00,1,Forward
70.68,2.12,16.48,69.69,11.00,1,Forward
50.88,2.08,30.77,45.98,11.00,1,Forward
119.52,2.04,58.71,44.63,11.00,1,Forward
84.02,2.00,64.20,78.58,11.00,1,Forward
43.01,1.92,83.44,35.51,11.00,1,Forward
103.09,1.88,52.18,25.96,11.00,1,Forward
68.16,1.85,49.51,25.02,11.00,1,Forward
59.63,1.77,90.50,25.78,11.00,1,Forward
78.42,1.73,81.12,37.33,11.00,1,Forward
60.64,1.65,91.03,46.66,11.00,1,Forward
31.22,1.62,17.90,77.61,11.00,1,Forward
51.13,1.58,16.49,89.04,11.00,1,Forward
140.82,1.54,30.67,12.88,11.00,1,Forward
76.36,1.46,59.36,52.95,11.00,1,Forward
74.13,1.43,93.38,53.34,11.00,1,Forward
76.13,1.35,63.20,83.51,11.00,1,Forward
77.43,1.31,65.21,42.47,11.00,1,Forward
31.32,1.27,47.15,75.64,11.00,1,Forward
30.38,1.20,17.50,12.07,11.00,1,Forward
87.59,1.13,93.44,75.23,11.00,1,Forward
64.89,1.05,60.32,29.37,11.00,1,Forward
93.15,1.01,79.71,29.70,11.00,1,Forward
81.21,0.98,56.46,91.87,11.00,1,Forward
125.54,0.90,57.12,15.24,11.00,1,Forward
116.70,0.87,12.92,69.47,11.00,1,Forward
90.57,0.83,96.74,64.95,11.00,1,Forward
149.57,0.76,84.35,62.93,11.00,1,Forward
98.90,0.72,59.26,85.85,11.00,1,Forward
140.63,0.68,97.99,34.90,11.00,1,Forward
95.84,0.65,92.78,70.76,11.00,1,Forward
37.30,0.58,95.48,73.88,11.00,1,Forward
97.45,0.54,88.33,17.88,11.00,1,Forward
57.68,0.50,26.70,19.26,11.00,1,Forward
117.16,0.47,65.57,15.66,11.00,1,Forward
49.90,0.43,39.84,49.36,11.00,1,Forward
97.61,0.36,23.68,83.99,11.00,1,Forward
60.85,0.32,96.49,13.54,11.00,1,Forward
58.12,0.29,71.67,47.90,11.00,1,Forward
114.44,0.25,13.50,78.12,11.00,1,Forward
50.54,0.18,28.01,82.66,11.00,1,Forward
116.71,0.15,68.46,92.28,11.00,1,Forward
133.66,0.11,49.88,89.06,11.00,1,Forward
126.19,0.08,76.71,77.37,11.00,1,Forward
83.13,0.01,82.49,34.66,11.00,1,Forward
54.29,0.03,82.48,50.67,11.00,1,Forward
57.88,0.06,27.77,13.09,11.00,1,Forward
103.47,0.10,82.23,74.92,11.00,1,Forward
106.42,0.13,54.50,82.16,11.00,1,Forward
116.67,0.17,51.85,79.86,11.00,1,Forward
64.17,0.20,23.03,94.64,11.00,1,Forward
91.15,0.27,96.20,66.22,11.00,1,Forward
110.99,0.31,81.31,31.68,11.00,1,Forward
75.31,0.34,80.18,47.86,11.00,1,Forward
104.29,0.37,71.31,75.04,11.00,1,Forward
91.82,0.41,59.31,76.56,11.00,1,Forward
119.39,0.44,58.08,68.28,11.00,1,Forward
86.87,0.51,36.98,95.97,11.00,1,Forward
137.05,0.54,57.22,31.48,11.00,1,Forward
114.39,0.61,87.22,71.78,11.00,1,Forward
115.35,0.65,77.77,38.74,11.00,1,Forward
84.51,0.68,64.93,68.80,11.00,1,Forward
134.14,0.71,37.60,91.89,11.00,1,Forward
62.49,0.75,81.81,92.53,11.00,1,Forward
31.34,0.81,66.35,24.75,11.00,1,Forward
145.06,0.85,76.66,97.60,11.00,1,Forward
82.35,0.88,82.73,82.17,11.00,1,Forward
70.11,0.91,19.16,54.23,11.00,1,Forward
51.85,0.95,26.55,16.72,11.00,1,Forward
76.68,0.98,50.52,32.99,11.00,1,Forward
100.70,1.01,18.24,90.15,11.00,1,Forward
106.78,1.04,99.66,95.94,11.00,1,Forward
37.86,1.11,39.64,80.95,11.00,1,Forward
103.82,1.14,65.40,86.36,11.00,1,Forward
122.39,1.18,93.47,84.97,11.00,1,Forward
101.12,1.21,15.28,50.26,11.00,1,Forward
140.28,1.24,65.99,45.51,11.00,1,Forward
86.15,1.31,59.91,21.95,11.00,1,Forward
32.01,1.34,28.12,32.81,11.00,1,Forward
82.02,1.37,38.12,37.86,11.00,1,Forward
66.95,1.40,15.66,31.67,11.00,1,Forward
79.50,1.43,86.70,36.36,11.00,1,Forward
65.38,1.50,58.71,62.72,11.00,1,Forward
119.41,1.53,13.07,78.40,11.00,1,Forward
147.87,1.56,28.89,82.47,11.00,1,Forward
76.47,1.59,90.24,78.02,11.00,1,Forward
83.47,1.63,95.16,89.21,11.00,1,Forward
101.50,1.69,28.59,58.22,11.00,1,Forward
138.72,1.72,87.14,47.71,11.00,1,Forward
138.13,1.75,60.93,70.66,11.00,1,Forward
80.34,1.78,15.64,19.89,11.00,1,Forward
30.65,1.81,23.79,58.18,11.00,1,Forward
95.17,1.85,11.62,28.17,11.00,1,Forward
65.17,1.88,65.16,82.78,11.00,1,Forward
113.91,1.91,37.93,17.13,11.00,1,Forward
102.75,1.94,48.16,34.76,11.00,1,Forward
141.55,2.00,56.64,57.84,11.00,1,Forward
124.63,2.03,84.87,83.97,11.00,1,Forward
135.02,2.09,37.89,51.29,11.00,1,Forward
107.85,2.16,43.95,54.92,11.00,1,Forward
96.59,2.19,93.05,99.60,11.00,1,Forward
149.50,2.22,16.33,66.37,11.00,1,Forward
77.75,2.25,55.83,26.70,11.00,1,Forward
48.88,2.31,76.03,60.35,11.00,1,Forward
82.91,2.34,74.42,52.17,11.00,1,Forward
107.50,2.37,45.88,37.94,11.00,1,Forward
84.48,2.40,58.59,39.14,11.00,1,Forward
63.87,2.46,80.46,63.31,11.00,1,Forward
35.79,2.49,22.29,11.82,11.00,1,Forward
84.83,2.55,47.03,75.95,11.00,1,Forward
149.75,2.58,61.62,63.05,11.00,1,Forward
69.91,2.61,42.22,15.42,11.00,1,Forward
105.99,2.64,73.67,41.30,11.00,1,Forward
126.76,2.67,61.49,27.94,11.00,1,Forward
38.77,2.70,63.38,55.33,11.00,1,Forward
52.48,2.76,41.53,95.45,11.00,1,Forward
63.70,2.79,91.06,85.80,11.00,1,Forward
81.32,2.82,97.95,21.18,11.00,1,Forward
147.05,2.84,88.19,77.80,11.00,1,Forward
143.77,2.87,18.94,13.90,11.00,1,Forward
45.93,2.90,78.19,23.59,11.00,1,Forward
125.77,2.93,41.14,20.46,11.00,1,Forward
103.79,2.96,78.66,39.24,11.00,1,Forward
127.38,2.99,94.96,80.25,11.00,1,Forward
44.15,3.05,70.80,73.20,11.00,1,Forward
149.73,3.08,19.30,58.30,11.00,1,Forward
135.12,3.11,52.12,20.71,11.00,1,Forward
132.25,3.11,43.48,37.74,11.00,1,Forward
84.14,3.13,60.94,17.30,11.00,1,Forward
129.13,3.16,49.07,48.37,11.00,1,Forward
63.39,3.25,20.16,47.91,11.00,1,Forward
105.96,3.28,28.04,75.19,11.00,1,Forward
37.65,3.31,83.66,16.75,11.00,1,Forward
80.48,3.33,58.24,22.45,11.00,1,Forward
76.75,3.36,29.01,12.89,11.00,1,Forward
129.37,3.42,47.42,95.66,11.00,1,Forward
93.98,3.45,89.74,51.88,11.00,1,Forward
53.37,3.47,61.58,62.26,11.00,1,Forward
141.85,3.50,88.54,98.45,11.00,1,Forward
54.50,3.53,34.93,86.30,11.00,1,Forward
58.61,3.56,34.06,78.92,11.00,1,Forward
82.16,3.59,52.92,73.89,11.00,1,Forward
86.58,3.61,98.81,77.02,11.00,1,Forward
63.73,3.64,30.95,25.54,11.00,1,Forward
132.14,3.67,50.97,32.74,11.00,1,Forward
117.05,3.70,79.51,60.95,11.00,1,Forward
112.55,3.72,82.22,69.49,11.00,1,Forward
103.02,3.75,96.60,83.71,11.00,1,Forward
41.50,3.78,11.45,84.35,11.00,1,Forward
31.84,3.81,37.85,77.27,11.00,1,Forward
113.98,3.83,92.90,85.20,11.00,1,Forward
60.34,3.86,39.36,28.10,11.00,1,Forward
67.55,3.89,34.41,55.58,11.00,1,Forward
84.32,3.92,67.10,29.34,11.00,1,Forward
125.38,3.94,21.98,53.29,11.00,1,Forward
128.15,3.97,42.97,49.63,11.00,1,Forward
114.62,4.00,82.20,37.59,11.00,1,Forward
132.64,4.02,78.43,96.23,11.00,1,Forward
124.64,4.05,83.27,15.19,11.00,1,Forward
54.24,4.08,83.76,54.05,11.00,1,Forward
91.20,4.10,71.66,31.94,11.00,1,Forward
118.57,4.13,38.25,71.08,11.00,1,Forward
128.24,4.16,84.98,92.17,11.00,1,Forward
109.79,4.16,72.88,42.37,11.00,1,Forward
79.92,4.18,93.50,93.57,11.00,1,Forward
138.69,4.21,82.93,74.17,11.00,1,Forward
31.74,4.26,37.23,41.45,11.00,1,Forward
64.31,4.26,62.20,83.94,11.00,1,Forward
107.14,4.29,21.92,68.09,11.00,1,Forward
94.46,4.34,27.67,82.27,11.00,1,Forward
45.63,4.37,52.50,20.63,11.00,1,Forward
126.37,4.40,96.35,15.11,11.00,1,Forward
129.70,4.42,97.20,99.97,11.00,1,Forward
66.69,4.42,97.42,88.35,11.00,1,Forward
122.59,4.47,32.49,41.11,11.00,1,Forward
147.82,4.47,51.93,32.92,11.00,1,Forward
55.49,4.50,42.78,19.83,11.00,1,Forward
88.20,4.53,92.01,66.08,11.00,1,Forward
70.87,4.55,64.98,61.07,11.00,1,Forward
110.25,4.58,72.57,47.60,11.00,1,Forward
68.72,4.60,14.87,38.17,11.00,1,Forward
142.17,4.63,91.58,69.80,11.00,1,Forward
113.87,4.65,59.48,65.86,11.00,1,Forward
42.40,4.71,70.24,35.79,11.00,1,Forward
113.87,4.76,84.77,76.55,11.00,1,Forward
133.83,4.78,90.77,85.30,11.00,1,Forward
48.08,4.81,90.65,88.13,11.00,1,Forward
146.34,4.83,48.73,41.51,11.00,1,Forward
38.39,4.86,61.40,89.34,11.00,1,Forward
50.97,4.88,21.65,40.85,11.00,1,Forward
77.72,4.91,45.74,97.27,11.00,1,Forward
112.34,4.93,55.02,31.62,11.00,1,Forward
96.44,4.96,47.02,28.94,11.00,2,Forward
135.53,5.00,20.75,77.51,11.00,1,Forward
63.26,5.02,42.08,47.94,11.00,1,Forward
71.96,5.07,23.00,91.02,11.00,1,Forward
60.45,5.10,69.82,70.62,11.00,1,Forward
42.47,5.12,32.53,74.73,11.00,2,Forward
107.19,5.16,95.16,24.83,11.00,2,Forward
95.17,5.20,63.55,67.65,11.00,2,Forward
132.60,5.24,50.37,18.84,11.00,2,Forward
107.84,5.28,98.44,78.87,11.00,2,Forward
88.23,5.32,12.84,25.94,11.00,2,Forward
72.36,5.36,18.59,51.29,11.00,1,Forward
87.14,5.38,69.25,92.75,11.00,1,Forward
124.11,5.41,30.42,40.31,11.00,1,Forward
94.34,5.43,57.02,42.19,11.00,2,Forward
64.84,5.47,22.71,66.25,11.00,2,Forward
47.84,5.51,32.90,61.21,11.00,1,Forward
44.36,5.53,81.82,59.22,11.00,1,Forward
134.12,5.56,83.99,55.21,11.00,1,Forward
91.76,5.58,70.23,66.62,11.00,1,Forward
42.11,5.61,83.75,48.76,11.00,2,Forward
108.89,5.64,30.53,23.79,11.00,2,Forward
78.23,5.68,27.64,84.51,11.00,1,Forward
128.12,5.71,68.39,47.40,11.00,1,Forward
44.05,5.71,88.79,12.94,11.00,1,Forward
137.13,5.73,29.34,10.70,11.00,2,Forward
40.89,5.77,26.67,85.56,11.00,2,Forward
139.88,5.81,20.43,38.81,11.00,1,Forward
75.48,5.83,66.07,50.35,11.00,1,Forward
138.77,5.85,70.87,58.08,11.00,1,Forward
51.14,5.88,90.44,46.06,11.00,1,Forward
133.75,5.90,91.71,99.50,11.00,1,Forward
48.31,5.92,60.47,41.29,11.00,1,Forward
108.42,5.92,55.35,83.70,11.00,1,Forward
142.40,5.95,77.31,47.53,11.00,1,Forward
89.82,5.97,83.72,38.88,11.00,2,Forward
87.26,6.01,51.92,37.25,11.00,2,Forward
94.27,6.04,76.48,30.67,11.00,1,Forward
39.65,6.07,56.28,49.91,11.00,1,Forward
81.75,6.09,15.13,48.29,11.00,1,Forward
44.05,6.11,41.77,95.29,11.00,1,Forward
33.58,6.14,79.94,71.97,11.00,1,Forward
36.23,6.16,87.27,59.39,11.00,1,Forward
78.96,6.18,75.50,67.11,11.00,1,Forward
109.59,6.20,31.13,68.72,11.00,1,Forward
111.17,6.23,99.01,26.66,11.00,1,Forward
55.77,6.23,80.11,17.23,11.00,1,Forward
84.86,6.25,63.66,36.33,11.00,1,Forward
41.70,6.27,77.60,17.55,11.00,1,Forward
34.31,6.29,22.30,59.69,11.00,1,Forward
39.27,6.34,71.00,13.86,11.00,1,Forward
101.89,6.36,60.47,93.88,11.00,1,Forward
94.48,6.38,81.10,97.46,11.00,1,Forward
87.73,6.40,96.91,24.55,11.00,2,Forward
144.86,6.44,27.22,44.17,11.00,2,Forward
97.34,6.48,52.41,92.58,11.00,2,Forward
44.55,6.52,20.62,49.61,11.00,2,Forward
68.61,6.55,25.61,79.76,11.00,2,Forward
136.69,6.59,17.46,66.10,11.00,1,Forward
104.29,6.61,89.54,92.44,11.00,1,Forward
76.71,6.63,30.46,12.39,11.00,2,Forward
89.71,6.71,25.94,69.59,11.00,2,Forward
57.88,6.74,98.68,67.37,11.00,1,Forward
120.86,6.76,82.38,93.36,11.00,1,Forward
104.38,6.79,59.16,17.33,11.00,1,Forward
123.48,6.88,76.60,86.18,11.00,1,Forward
56.83,6.97,85.40,41.14,11.00,1,Forward
79.51,7.51,37.44,49.65,11.00,1,Forward
50.95,7.60,32.39,14.93,11.00,1,Forward
85.54,7.69,16.22,63.42,11.00,1,Forward
130.37,7.78,23.25,50.01,11.00,1,Forward
131.19,7.87,66.97,12.81,11.00,2,Forward
49.31,7.97,10.72,92.44,11.00,2,Forward
79.32,8.08,44.42,58.58,11.00,2,Forward
44.66,8.18,14.23,30.65,11.00,2,Forward
114.70,8.18,20.42,72.72,11.00,2,Forward
68.16,8.28,15.73,83.29,11.00,1,Forward
55.72,8.37,22.21,49.79,11.00,1,Forward
109.44,8.46,14.71,29.77,11.00,1,Forward
54.12,8.55,10.76,61.26,11.00,1,Forward
74.66,8.63,21.01,36.19,11.00,2,Forward
128.77,8.74,91.21,41.65,11.00,2,Forward
76.72,8.84,76.14,78.35,11.00,1,Forward
139.45,8.84,82.62,68.67,11.00,1,Forward
88.27,9.01,33.22,49.72,11.00,2,Forward
130.82,9.12,86.56,40.11,11.00,2,Forward
59.40,9.22,22.55,20.50,11.00,1,Forward
46.04,9.39,73.51,24.18,11.00,1,Forward
98.58,9.48,85.95,41.32,11.00,1,Forward
135.99,9.56,84.57,16.50,11.00,1,Forward
112.11,9.73,16.17,73.44,11.00,1,Forward
139.52,9.82,54.17,95.76,11.00,1,Forward
58.68,9.99,92.15,86.81,11.00,1,Forward
113.40,10.16,48.04,60.84,11.00,1,Forward
113.33,10.24,75.28,99.75,11.00,1,Forward
73.57,10.33,99.87,73.77,11.00,2,Forward
76.09,10.52,90.26,68.85,11.00,2,Forward
41.01,10.62,48.85,20.60,11.00,2,Forward
71.66,10.72,40.37,65.22,11.00,2,Forward
108.38,10.92,55.92,11.56,11.00,1,Forward
148.11,11.08,78.08,85.41,11.00,1,Forward
141.65,11.17,60.24,21.76,11.00,1,Forward
121.35,11.25,67.62,62.50,11.00,1,Forward
59.87,11.41,37.87,76.89,11.00,1,Forward
108.73,11.49,77.50,94.63,11.00,1,Forward
37.68,11.66,38.10,88.30,11.00,1,Forward
47.40,11.74,86.98,60.51,11.00,1,Forward
123.27,11.82,90.31,95.01,11.00,1,Forward
74.26,11.98,27.52,24.63,11.00,1,Forward
37.56,12.06,38.04,10.12,11.00,1,Forward
75.94,12.14,32.89,62.92,11.00,1,Forward
75.50,12.31,42.45,40.12,11.00,1,Forward
102.83,12.39,73.59,65.64,11.00,1,Forward
139.81,12.47,62.03,46.05,11.00,1,Forward
127.37,12.63,61.01,82.02,11.00,1,Forward
88.82,12.70,91.75,47.25,11.00,1,Forward
86.21,12.86,36.80,81.03,11.00,1,Forward
117.97,12.94,11.34,34.20,11.00,1,Forward
85.45,13.10,77.64,19.64,11.00,1,Forward
114.54,13.18,86.90,85.49,11.00,1,Forward
142.65,13.26,32.95,27.76,11.00,2,Forward
57.99,13.44,52.54,97.42,11.00,2,Forward
85.46,13.54,40.06,28.56,11.00,2,Forward
65.87,13.63,93.55,98.77,11.00,2,Forward
108.01,13.81,81.31,95.70,11.00,2,Forward
127.71,14.00,35.42,63.33,11.00,1,Forward
133.80,14.15,44.82,76.79,11.00,2,Forward
70.04,14.33,97.92,53.94,11.00,2,Forward
101.05,14.52,45.87,35.49,11.00,2,Forward
43.61,14.61,96.25,52.35,11.00,2,Forward
101.28,14.70,97.58,48.43,11.00,2,Forward
141.60,14.88,41.64,79.39,11.00,2,Forward
80.18,14.97,36.71,16.45,11.00,1,Forward
57.05,15.12,56.54,69.51,11.00,1,Forward
67.49,15.19,34.81,50.98,11.00,2,Forward
93.16,15.28,47.53,17.37,11.00,2,Forward
80.44,15.46,78.94,39.50,11.00,2,Forward
93.91,15.55,82.01,43.53,11.00,2,Forward
92.64,15.64,41.01,77.09,11.00,2,Forward
145.70,15.81,57.07,68.83,11.00,2,Forward
53.96,15.90,65.83,97.98,11.00,1,Forward
53.49,16.05,36.21,59.60,11.00,1,Forward
30.30,16.19,22.96,68.74,11.00,2,Forward
130.47,16.37,88.97,90.32,11.00,2,Forward
95.13,16.54,51.21,98.72,11.00,1,Forward
60.88,16.68,37.69,31.73,11.00,1,Forward
104.25,16.97,13.48,59.19,11.00,2,Forward
142.01,17.12,20.19,93.79,11.00,2,Forward
53.60,17.43,15.81,22.33,11.00,2,Forward
